countrynum,statenum,Route,RouteName,Active,Latitude,Longitude,Stratum,BCR,LandTypeID,RouteTypeID,RouteTypeDetailId
840,14,901,GAZELLE,1,41.5209207,-122.5202179,85,5,0,1,3
840,14,902,SHIP MTN.,1,41.8824344,-123.8192961,93,5,0,1,3
840,14,903,PILOT CREEK,0,40.6229877,-123.6395269,93,5,0,1,3
840,14,905,FRIDAY RIDGE,0,40.7015167,-123.7020419,93,5,0,1,3
840,14,907,CHOLLA GARD.,1,33.9250177,-115.9269019,82,33,0,1,3
840,14,908,REDWOOD N.P.,0,41.2623507,-124.0971118,93,5,0,1,3
840,14,909,SAN BENITO MTN.,0,36.3579209,-120.7791086,92,32,0,1,3
840,14,918,Redwood N.P. 2,0,41.4661900,-124.0398000,93,5,0,1,3
840,14,953,SOUTH FORK MTN,1,40.6229877,-123.6395269,93,5,0,1,3
840,17,001,MAYBELL,1,40.7402199,-108.0883263,86,10,0,1,1
840,17,002,GREAT DIVIDE,1,40.8403233,-107.6901017,86,10,0,1,1
840,17,003,YAMPA,1,40.1531859,-106.8749180,84,16,0,1,1
840,17,004,HARMONY,1,40.5090827,-105.0392299,87,16,0,1,1
840,17,005,BRIGGSDALE,1,40.5963537,-104.2027819,36,18,0,1,1
840,17,006,PINNEO,1,40.2096396,-103.4402580,36,18,0,1,1
840,17,007,FLEMING,1,40.6569477,-102.9337159,36,18,0,1,1
840,17,008,DOUGLAS PASS,1,39.4003427,-108.8123629,84,16,0,1,1
840,17,009,BUFORD,1,39.9658907,-107.6483229,84,16,0,1,1
840,17,010,ASPEN,1,39.2438073,-106.7610657,62,16,0,1,1
840,17,011,CHEESMAN LK,1,39.2209796,-105.2791994,62,16,0,1,1
840,17,012,KIOWA,1,39.3798417,-104.3691567,87,18,0,1,1
840,17,013,LAST CHANCE,1,39.8568857,-103.6493769,36,18,0,1,1
840,17,014,ABARR,1,39.8307687,-102.6325909,36,18,0,1,1
840,17,015,DELTA,1,38.6947890,-108.1390507,84,16,0,1,1
840,17,016,COLONA,0,38.3057846,-107.9633117,62,16,0,1,1
840,17,017,PARLIN,1,38.5137277,-106.7550729,62,16,0,1,1
840,17,018,MOFFAT,1,38.0256780,-105.8127155,87,16,0,1,1
840,17,019,RUSH,1,38.8398807,-104.0920409,36,18,0,1,1
840,17,020,BOYERO,1,38.6410567,-103.2279359,36,18,0,1,1
840,17,021,LAMAR,1,38.1437717,-102.5212329,36,18,0,1,1
840,17,022,DOLORES,0,37.5181967,-108.5355759,84,16,0,1,1
840,17,023,FALFA,1,37.2149507,-107.7918089,84,16,0,1,1
840,17,024,PAGOSA SPGS,0,37.2877307,-106.8369449,62,16,0,1,1
840,17,025,BLANCA,0,37.2873497,-105.5524979,87,16,0,1,1
840,17,026,MICA BUTTE,0,37.6204777,-104.3145749,87,18,0,1,1
840,17,027,GILPIN,1,37.9979687,-103.1977919,36,18,0,1,1
840,17,028,TWO BUTTES,1,37.6879837,-102.2921829,36,18,0,1,1
840,17,031,WRAY GULCH,1,40.0653006,-108.4153871,84,16,0,1,1
840,17,032,WILSON CREEK,1,40.1380256,-107.9697719,84,10,0,1,1
840,17,033,WALDEN,1,40.8796847,-106.4591899,86,16,0,1,1
840,17,034,LOST LAKE,1,40.8716166,-105.9079302,62,16,0,1,1
840,17,035,HUDSON,1,40.3052417,-104.6963429,36,18,0,1,1
840,17,036,WILDHORSE L,1,40.8478437,-103.3439259,36,18,0,1,1
840,17,037,WAVERLY,1,40.2631147,-102.7182079,36,18,0,1,1
840,17,038,FRUITA,0,39.1643935,-108.7012441,87,16,0,1,1
840,17,039,WILLOW PEAK,1,39.6640362,-107.1232134,62,16,0,1,1
840,17,040,RED CLIFF,1,39.5442667,-106.2206124,62,16,0,1,1
840,17,041,TARRYALL,1,39.0800627,-105.4160009,62,16,0,1,1
840,17,042,ADAMS CO.,1,39.8407587,-104.1886679,36,18,0,1,1
840,17,043,GORDON CREEK,1,39.6105587,-103.1230999,36,18,0,1,1
840,17,044,BETHUNE,1,39.3883077,-102.4274519,36,18,0,1,1
840,17,045,UNCOMPAHGRE,1,38.7397289,-108.6236220,62,16,0,1,1
840,17,046,CASTLETON,1,38.5920517,-106.9174979,62,16,0,1,1
840,17,047,DOYLEVILLE,1,38.5112521,-106.5542061,62,16,0,1,1
840,17,048,GUFFEY,1,38.9828110,-105.5746738,62,16,0,1,1
840,17,049,EDISON,1,38.6945177,-104.0715939,36,18,0,1,1
840,17,050,CROWLEY,1,38.1746667,-103.9489359,36,18,0,1,1
840,17,051,CHEYENNE,1,38.6933497,-102.5906749,36,18,0,1,1
840,17,052,DOLORES RIV,1,37.7907487,-108.0204389,62,16,0,1,1
840,17,053,LAKE CITY,0,37.9857447,-107.2239599,62,16,0,1,1
840,17,054,PINOS CREEK,0,37.4798557,-106.4522789,62,16,0,1,1
840,17,055,ALAMOSA,1,37.1810849,-105.7459646,87,16,0,1,1
840,17,056,TRINCHERA,1,37.0446817,-104.0585169,87,18,0,1,1
840,17,057,VILLEGREEN,1,37.2182707,-103.5204699,87,18,0,1,1
840,17,058,CAMPO,1,37.1052137,-102.5796589,36,18,0,1,1
840,17,116,COLONA 2,1,38.3057846,-107.9633110,62,16,0,1,1
840,17,122,CORTEZ,0,37.5166544,-108.4645163,84,16,0,1,1
840,17,124,BLACKHEAD PK,1,37.2881745,-106.8377022,62,16,0,1,1
840,17,125,SAN LUIS,1,37.2872957,-105.5525819,87,16,0,1,1
840,17,126,CONE MTN,1,37.6256667,-104.3100659,87,18,0,1,1
840,17,138,Rosevale,1,39.0521056,-108.5755774,84,16,0,1,1
840,17,153,RIO GRNDS RS,1,37.7792747,-107.0036239,62,16,0,1,1
840,17,154,SUMMITVILLE,1,37.6329865,-106.4250933,62,16,0,1,1
840,17,201,BROWNS PARK,1,40.6165527,-108.6736679,84,10,0,1,1
840,17,202,DUNCKLEY PAS,1,40.2101727,-107.0331404,62,16,0,1,1
840,17,203,BUFFALO PARK,1,40.1331937,-106.4907839,62,16,0,1,1
840,17,204,DEADMAN RD.,1,40.7597487,-105.4722069,62,16,0,1,1
840,17,205,GROVER,1,40.8566157,-104.5420149,36,18,0,1,1
840,17,206,STONEHAM,1,40.5807997,-103.6580889,36,18,0,1,1
840,17,207,AMHERST,1,40.6141447,-102.0845649,36,18,0,1,1
840,17,208,DE BEQUE,1,39.5130367,-108.4622799,84,16,0,1,1
840,17,209,FLATTOPS,1,39.6468148,-107.6169662,62,16,0,1,1
840,17,210,THOMASVILLE,1,39.3789927,-106.8135989,62,16,0,1,1
840,17,211,GUANELLA PAS,1,39.6666667,-105.8500000,62,16,0,1,1
840,17,212,PROSPECT VAL,0,39.9859827,-104.5104139,36,18,0,1,1
840,17,213,LIMON,1,39.3739850,-103.7867237,36,18,0,1,1
840,17,214,KIRK,1,39.5341427,-102.5923459,36,18,0,1,1
840,17,215,PINON,1,38.2657408,-108.3489798,62,16,0,1,1
840,17,216,PAONIA,1,38.8387837,-107.6025079,84,16,0,1,1
840,17,217,TINCUP,1,38.7474207,-106.4305419,62,16,0,1,1
840,17,218,WET MTNS.,1,38.3674037,-105.2290729,62,16,0,1,1
840,17,219,DOYLE BRIDGE,0,38.0452637,-104.4505009,36,18,0,1,1
840,17,220,HASWELL,1,38.1719747,-103.2345199,36,18,0,1,1
840,17,221,NEEGRANDE,1,38.2958688,-102.7381166,36,18,0,1,1
840,17,222,GROUNDHOG RS,1,37.7801857,-108.0888449,62,16,0,1,1
840,17,223,PIEDRA,1,37.2329382,-107.1836240,62,16,0,1,1
840,17,224,FOX CREEK,1,37.0593545,-106.1915747,62,16,0,1,1
840,17,225,MOSCA,1,37.6909727,-105.9279050,87,16,0,1,1
840,17,226,COKEDALE,1,37.1141597,-104.6052929,84,16,0,1,1
840,17,227,NINAVIEW,1,37.5201847,-103.1112899,87,18,0,1,1
840,17,228,EDLER,1,37.1640087,-102.2766499,36,18,0,1,1
840,17,253,Lake City 2,1,37.9409230,-107.1588900,62,16,0,1,1
840,17,301,DINOSAUR,1,40.2777657,-108.5596319,84,16,0,1,1
840,17,302,LAY,1,40.6681037,-107.8616029,86,10,0,1,1
840,17,303,STEAMBOAT L.,1,40.6746076,-106.9331855,62,16,0,1,1
840,17,304,COMANCHE PK,1,40.5692247,-105.4284449,62,16,0,1,1
840,17,305,NUNN,1,40.8627005,-104.6390073,36,18,0,1,1
840,17,306,FORT MORGAN,1,40.3492697,-103.7997669,36,18,0,1,1
840,17,307,JULESBURG,1,40.9679121,-102.3257889,36,18,0,1,1
840,17,308,BAXTER PASS,1,39.4433277,-108.9548949,84,16,0,1,1
840,17,309,RAGGED MTN.,1,39.0799673,-107.3678337,62,16,0,1,1
840,17,310,WESTON PASS,0,39.1529607,-106.4087149,62,16,0,1,1
840,17,311,COMO,1,39.4106807,-105.9687199,62,16,0,1,1
840,17,312,BENNETT,1,39.7238537,-104.3773535,36,18,0,1,1
840,17,313,FLAGLER,1,39.5675297,-103.0237419,36,18,0,1,1
840,17,314,BURLINGTON,1,39.1718637,-102.1105579,36,18,0,1,1
840,17,315,BASIN,1,38.0687767,-108.4608309,87,16,0,1,1
840,17,316,POWDERHORN,1,38.4648048,-107.2632899,62,16,0,1,1
840,17,317,MARSHALL PAS,1,38.4480577,-106.1069649,62,16,0,1,1
840,17,318,GRIBBLES PRK,1,38.6441327,-105.7794649,62,16,0,1,1
840,17,319,ELLICOTT,1,38.5495769,-104.4588733,36,18,0,1,1
840,17,320,KARVAL,1,38.7624107,-103.3489149,36,18,0,1,1
840,17,321,SHERIDAN LAK,1,38.2460697,-102.2107619,36,18,0,1,1
840,17,322,MCPHEE RES.,1,37.8399527,-108.7610769,84,16,0,1,1
840,17,323,ANIMAS,0,37.2370827,-107.8701319,84,16,0,1,1
840,17,324,SOUTH FORK,1,37.6490053,-106.6533167,62,16,0,1,1
840,17,325,ANTONITO,0,37.0987057,-105.5208509,87,16,0,1,1
840,17,326,WALSENBURG,1,37.6176717,-104.7749029,84,16,0,1,1
840,17,327,TIMPAS,1,37.9511700,-103.8764488,36,18,0,1,1
840,17,328,PRITCHETT,1,37.2067937,-102.8682559,36,18,0,1,1
840,17,351,ANGORA,1,40.2044442,-108.7539818,84,16,0,1,1
840,17,352,YELLOWJACKET PASS,1,40.0522652,-107.8736167,84,16,0,1,1
840,17,353,STILLWATER PASS,0,40.3126093,-105.9787229,62,16,0,1,1
840,17,354,GOLD HILL,1,40.0205912,-105.2961672,62,16,0,1,1
840,17,358,PICEANCE BASIN,0,39.8228687,-108.1651539,84,16,0,1,1
840,17,359,RIFLE FALLS,1,39.7578337,-107.6922689,84,16,0,1,1
840,17,360,RADIUM,0,39.9539677,-106.5583499,62,16,0,1,1
840,17,361,ROLLINS PASS,1,39.8235192,-105.5238079,62,16,0,1,1
840,17,362,ELBERT,1,38.9999639,-104.7380455,87,18,0,1,1
840,17,365,NUCLA,1,38.2700861,-108.5366804,62,16,0,1,1
840,17,366,OWL CREEK PASS,1,38.1738367,-107.7416909,62,16,0,1,1
840,17,367,COCHETOPA PASS,1,38.0540197,-106.8645557,62,16,0,1,1
840,17,368,WESTCLIFFE,1,38.1502227,-105.5137559,62,16,0,1,1
840,17,372,HAYCAMP MESA,1,37.4432477,-108.4743579,62,16,0,1,1
840,17,373,LIZARD HEAD PASS,1,37.9427007,-107.8223959,62,16,0,1,1
840,17,374,MOON PASS,1,37.8392179,-106.2560823,62,16,0,1,1
840,17,375,GARDNER,1,37.9410936,-105.2323880,84,16,0,1,1
840,17,376,LUDLOW,1,37.3389499,-104.5848671,84,16,0,1,1
840,17,377,BLACK SULPHUR CR,1,39.8717490,-108.2849910,84,16,0,1,1
840,17,378,MCCOY,1,39.8776700,-106.4640220,62,16,0,1,1
840,17,410,WESTON PASS 2,1,39.1305537,-106.1788927,62,16,0,1,1
840,17,412,PROSPECT VALLEY 2,1,39.9848652,-104.5086695,36,18,0,1,1
840,17,419,DOYLE BRIDGE 2,1,38.0641056,-104.4189177,36,18,0,1,1
840,17,422,Cortez 2,1,37.5166544,-108.4645100,84,16,0,1,1
840,17,423,ANIMAS 2,1,37.2314334,-107.8695551,84,16,0,1,1
840,17,425,MESITA,1,37.0988956,-105.5210119,87,16,0,1,1
840,17,453,Stillwater Pass 2,1,40.1799280,-106.0081200,62,16,0,1,1
840,17,900,ARSENAL,1,39.8130827,-104.7986289,36,18,0,1,3
840,17,901,ROCKPORT,1,40.8120627,-104.7912219,36,18,0,1,3
840,17,902,MOUNT EVANS,1,39.6848088,-105.3722224,62,16,0,1,3
840,17,903,MESAVERDE NP,1,37.2704067,-108.4824304,84,16,0,1,3
840,17,904,TRAIL RIDGE ROAD,1,40.4319964,-105.7630014,62,16,0,1,3
840,18,001,MYSTIC,1,41.3360007,-71.9642159,12,30,0,1,1
840,18,002,E HARTLAND,0,41.6976407,-72.9096309,12,30,0,1,1
840,18,003,BUCKINGHAM,1,41.7026037,-72.5159969,12,30,0,1,1
840,18,004,UNCASVILLE,1,41.4177280,-72.1530946,12,30,0,1,1
840,18,005,WOODSTOCK,0,41.9407577,-72.1389149,12,30,0,1,1
840,18,006,WESTBROOK,1,41.2710807,-72.4984279,12,30,0,1,1
840,18,007,WILLIMANTIC,1,41.7771877,-72.1354049,12,30,0,1,1
840,18,008,NO WOODBURY,1,41.5493443,-73.2167392,12,30,0,1,1
840,18,009,SHERMAN,1,41.5387127,-73.5009399,12,28,0,1,1
840,18,010,GREENWICH,1,41.0517897,-73.6169339,12,30,0,1,1
840,18,011,DANBURY,1,41.3362789,-73.5313225,12,30,0,1,1
840,18,012,WARREN,0,41.7487967,-73.3502269,12,30,0,1,1
840,18,013,LONG HILL,1,41.2521947,-73.2470699,12,30,0,1,1
840,18,014,MID HADDAM,1,41.5651229,-72.5906625,12,30,0,1,1
840,18,015,SOUTHINGTON,1,41.5832977,-72.8512329,12,30,0,1,1
840,18,016,NEW HARTFORD,0,41.8784917,-72.9574329,12,14,0,1,1
840,18,102,NEW HARTFORD,1,41.7378788,-72.9270422,12,14,0,1,1
840,18,105,WOODSTOCK 2,1,41.9407577,-72.1389149,12,30,0,1,1
840,18,112,WARREN 2,1,41.7487967,-73.3502260,12,30,0,1,1
840,18,116,GRANBY,1,41.8805267,-72.9557559,12,30,0,1,1
840,21,001,MT PLEASANT,1,39.5003037,-75.6860679,4,30,0,1,1
840,21,002,WILMINGTON,1,39.7518831,-75.5873207,4,30,0,1,1
840,21,003,HARRINGTON,1,38.9594417,-75.5366119,4,30,0,1,1
840,21,004,FREDERICA,1,39.0287137,-75.4652999,4,30,0,1,1
840,21,005,DOVER,0,39.0295357,-75.4593569,4,30,0,1,1
840,21,006,FRANKFORD,1,38.5337387,-75.1803229,4,30,0,1,1
840,21,007,HOLLEYVILLE,0,38.6735427,-75.2351089,4,30,0,1,1
840,21,008,LOWES XRDS,0,38.5040567,-75.4329779,4,30,0,1,1
840,21,009,BETHANY BCH,0,38.5804577,-75.0612969,4,30,0,1,1
840,21,010,MILTON,1,38.7480537,-75.2899489,4,30,0,1,1
840,21,105,BLACKBIRD,1,39.3705837,-75.6392639,4,30,0,1,1
840,21,107,HOLLEYVILLE 2,1,38.6736346,-75.2351111,4,30,0,1,1
840,21,108,PEPPERBOX,1,38.5040677,-75.4329919,4,30,0,1,1
840,21,109,GEORGETOWN,1,38.7324037,-75.4638509,4,30,0,1,1
840,21,900,Test Route X,0,39.0295357,-75.4593560,4,30,0,1,1
840,21,901,Test Route Y,0,39.0295357,-75.4593560,4,30,0,1,1
840,21,921,Test Route Z,0,39.0295357,-75.4593560,4,30,0,1,1
840,25,001,OAK GROVE,1,30.9291812,-87.4079434,4,27,0,1,1
840,25,002,FT WALTN BCH,1,30.3755433,-86.2758321,3,27,0,1,1
840,25,003,MOSSY HEAD,1,30.5193157,-86.4809129,3,27,0,1,1
840,25,004,BLOUNTSTOWN,1,30.5288404,-85.1334541,3,27,0,1,1
840,25,005,BROAD BRANCH,1,30.3372497,-85.2869789,3,27,0,1,1
840,25,006,MICCOSUKEE,1,30.5950194,-84.0413094,4,27,0,1,1
840,25,007,SEMINOLE HLS,0,30.3898527,-85.9004499,3,27,0,1,1
840,25,008,TELOGIA,0,30.3358457,-84.9914239,3,27,0,1,1
840,25,009,PORT ST JOE,0,29.7818335,-85.3003555,3,27,0,1,1
840,25,010,COVINGTON,1,30.2734632,-83.8569684,3,27,0,1,1
840,25,011,STEINHATCHEE,1,29.6686989,-83.3782062,3,27,0,1,1
840,25,012,BELMONT,1,30.5026237,-82.7337409,3,27,0,1,1
840,25,013,MICANOPY,0,29.5468457,-82.2630299,3,31,0,1,1
840,25,014,ROMEO,1,29.1916199,-82.3948020,3,31,0,1,1
840,25,015,FT GADSDEN,1,29.9877641,-84.9762879,3,27,0,1,1
840,25,016,DALE MABRY,0,28.0363157,-82.5050049,2,31,0,1,1
840,25,017,MYAKKA HEAD,0,27.4438745,-82.1186659,2,31,0,1,1
840,25,018,ST AUGUSTINE,1,29.8899427,-81.3438119,3,31,0,1,1
840,25,019,HILLIARD,1,30.7202649,-81.9062085,3,27,0,1,1
840,25,020,SAN ANTONIO,1,28.3266818,-82.3022052,2,31,0,1,1
840,25,021,BELMORE,1,29.8970697,-81.8343049,3,31,0,1,1
840,25,022,POLK CITY,1,28.1788407,-81.8605659,2,31,0,1,1
840,25,023,MABEL,0,28.5723877,-81.9816829,2,31,0,1,1
840,25,024,CHILDS,1,27.3232866,-81.4189503,2,31,0,1,1
840,25,025,SCOTTSMOOR,1,28.7481187,-80.8712309,2,31,0,1,1
840,25,026,SUNNILAND GR,1,26.2943143,-81.4485610,2,31,0,1,1
840,25,027,FT LONESOME,1,27.6610372,-82.1462286,2,31,0,1,1
840,25,028,PINECREST,1,25.7510497,-80.9676799,2,31,0,1,1
840,25,029,ALTURAS,0,27.9009147,-81.7191149,2,31,0,1,1
840,25,030,KENANSVILLE,1,27.9626301,-80.9673345,2,31,0,1,1
840,25,031,INDIANTOWN,1,26.9657323,-80.3854635,2,31,0,1,1
840,25,032,SALVISTA,0,26.7792597,-81.9372109,2,31,0,1,1
840,25,033,BROWARD,0,26.0628347,-80.4312659,1,31,0,1,1
840,25,035,TAMIAMI,0,25.6579667,-80.7663639,1,31,0,1,1
840,25,036,PLANTATION K,0,25.0015697,-80.5364609,1,31,0,1,1
840,25,037,SANDERSON,1,30.2531989,-82.1623546,3,27,0,1,1
840,25,038,DOCTOR INLET,0,30.0999027,-81.8070759,3,27,0,1,1
840,25,039,BOCA RATON,0,26.3678027,-80.2032849,2,31,0,1,1
840,25,040,ANDYTOWN,0,26.0594807,-80.4340449,1,31,0,1,1
840,25,051,SANTA ROSA,0,30.3334747,-87.1400909,3,27,0,1,1
840,25,052,BLACKWATER,1,30.7209289,-86.7860494,3,27,0,1,1
840,25,053,DEFUNIAK SPR,1,30.7184797,-86.1160696,3,27,0,1,1
840,25,054,BETTS,1,30.5335474,-85.2426415,3,27,0,1,1
840,25,055,MILLER XRDS,1,30.9498107,-85.7419899,4,27,0,1,1
840,25,056,HIXTOWN SWMP,1,30.2929508,-83.6676053,3,27,0,1,1
840,25,057,BLOXHAM,1,30.3876980,-84.6639032,3,27,0,1,1
840,25,058,DOWLING PARK,1,30.3506092,-83.3399191,3,27,0,1,1
840,25,059,HILDRETH,0,30.0205957,-82.8111550,3,27,0,1,1
840,25,060,CALLAHAN,1,30.5196049,-81.9519897,3,27,0,1,1
840,25,061,PINETTA,1,30.5193097,-83.2158819,3,27,0,1,1
840,25,062,ALLIGATOR PT,1,29.9468226,-84.3409430,3,27,0,1,1
840,25,063,FT MCCOY,1,29.5359317,-81.8774959,3,31,0,1,1
840,25,064,DEANVILLE,1,29.4080424,-81.1983453,2,31,0,1,1
840,25,065,FLEMINGTON,0,29.1174077,-82.2183149,3,31,0,1,1
840,25,066,NOBLETON,1,28.6471072,-82.1719367,2,31,0,1,1
840,25,067,PENNYWASH CR,1,28.1011187,-80.8980039,2,31,0,1,1
840,25,068,WINTER GARDN,1,28.6901383,-81.5469756,2,31,0,1,1
840,25,069,KISSIMMEE,1,28.3225489,-81.3372759,2,31,0,1,1
840,25,070,PLEASANT GR,0,27.7698971,-82.3349393,2,31,0,1,1
840,25,071,SANDY,1,27.2920427,-82.0563269,2,31,0,1,1
840,25,072,GARDNER,0,27.4266407,-81.5833199,2,31,0,1,1
840,25,073,ARBUCKLE,1,27.7611546,-81.4536353,2,31,0,1,1
840,25,074,ST LUCIE,1,27.2364427,-80.5471555,2,31,0,1,1
840,25,075,SEBASTIAN,0,27.8600237,-80.4486919,2,31,0,1,1
840,25,076,SHAWANO,0,26.3358707,-80.5359109,1,31,0,1,1
840,25,077,DAVIE,1,26.0856265,-80.2292965,1,31,0,1,1
840,25,078,KENDALL,0,25.6040397,-80.4097679,1,31,0,1,1
840,25,079,HOMESTEAD,1,25.4912637,-80.5425082,1,31,0,1,1
840,25,080,KEY LARGO,0,25.3839437,-80.3715899,1,31,0,1,1
840,25,081,DEVILS GARDN,1,26.5587549,-81.1267110,2,31,0,1,1
840,25,082,PALMDALE,1,26.8751997,-81.3585199,2,31,0,1,1
840,25,083,KEY WEST,0,24.6730127,-81.2450339,1,31,0,1,1
840,25,084,CROSS CITY,1,29.6862263,-83.0674784,3,27,0,1,1
840,25,085,ARIPEKA,1,28.2764097,-82.6352619,2,31,0,1,1
840,25,086,ALVA,1,26.9459847,-81.7610009,2,31,0,1,1
840,25,087,WEAVER STN,1,25.9322682,-81.6570333,1,31,0,1,1
840,25,088,CLEWISTON,1,26.7503280,-80.9020320,1,31,0,1,1
840,25,105,NIXON,0,30.3715757,-85.2717359,3,27,0,1,1
840,25,107,NEW HOPE,0,30.5368500,-85.8364830,3,27,0,1,1
840,25,108,BRISTOL,1,30.3242578,-85.0052085,3,27,0,1,1
840,25,109,PORT ST JOE 2,1,29.7818335,-85.3003555,3,27,0,1,1
840,25,113,ISLAND GROVE,1,29.4553574,-82.1190940,3,31,0,1,1
840,25,116,CITRUS PARK,1,28.0402277,-82.5089729,2,31,0,1,1
840,25,117,Myakka Head 2,1,27.4438745,-82.1186650,2,31,0,1,1
840,25,123,Mabel 2,1,28.5723877,-81.9816820,2,31,0,1,1
840,25,129,LAKE BUFFUM,1,27.9007144,-81.7191254,2,31,0,1,1
840,25,132,PUNTA GORDA,1,26.9297114,-82.0333415,2,31,0,1,1
840,25,135,FLAMINGO,1,25.1388716,-80.9335333,1,31,0,1,1
840,25,137,GLEN ST. MARY,0,30.2516797,-82.1626039,3,27,0,1,1
840,25,138,Doctors Inlet 2,1,30.0999167,-81.8069170,3,27,0,1,1
840,25,151,Laurel Hill,1,30.9656940,-86.4554860,3,27,0,1,1
840,25,159,Hildreth 2,1,30.0189180,-82.8108720,3,27,0,1,1
840,25,165,MT. OLIVE,1,29.1871917,-82.2851269,3,31,0,1,1
840,25,170,Pleasant Grove 2,1,27.7699290,-82.3349360,2,31,0,1,1
840,25,172,CREWSVILLE,1,27.4972377,-81.6004029,2,31,0,1,1
840,25,175,VERO BEACH,1,27.8610752,-80.4489977,2,31,0,1,1
840,25,176,SHAWANO 2,0,26.6850447,-80.3893099,1,31,0,1,1
840,25,178,REDLANDS,1,25.6189890,-80.4147339,1,31,0,1,1
840,25,180,CARD SOUND,1,25.3099469,-80.3928389,1,31,0,1,1
840,25,183,SUGARLOAF KEY,0,24.6759747,-81.2399969,1,31,0,1,1
840,25,207,SEMINOLE HILLS 2,1,30.8137132,-85.7800540,3,27,0,1,1
840,25,283,SUGARLOAF KEY 2,1,24.5977030,-81.5829559,1,31,0,1,1
840,25,901,APALACHICOLA,1,30.2634445,-84.6552242,3,27,0,1,3
840,25,902,OSCEOLA,1,30.3790152,-82.3594866,3,27,0,1,3
840,25,903,OCALA,1,29.3967527,-81.8082819,2,31,0,1,3
840,25,904,LOVEDALE,1,30.9635097,-85.1179618,4,27,0,1,3
840,25,905,CROOM,1,28.5817572,-82.1873953,2,31,0,1,3
840,25,906,GREEN SWAMP,1,28.3029119,-81.9184945,2,31,0,1,3
840,25,907,PINELANDS,1,25.4058076,-80.6136693,1,31,0,1,3
840,25,908,Citrus,1,28.7995277,-82.3809340,2,31,0,1,3
840,25,909,Goethe,1,29.0970600,-82.5826000,3,31,0,1,3
840,25,910,WEBB,1,26.8177916,-81.9247336,2,31,0,1,3
840,25,911,CORBETT,1,26.8544437,-80.2678139,2,31,0,1,3
840,25,912,HOLEY LAND,1,26.3353906,-80.5399018,1,31,0,1,3
840,25,913,BABCOCK RNCH,0,26.8333333,-81.6833333,2,31,0,1,3
840,25,915,MERRITT ISL,0,28.7856862,-80.8008275,2,31,0,1,3
840,25,916,RIDGE HARBOR,1,26.9950167,-81.9587398,2,31,0,1,3
840,25,917,OLUSTEE,1,30.2200916,-82.4080153,3,27,0,1,3
840,25,918,WILDERNES PK,1,28.5692767,-80.9969329,3,31,0,1,3
840,25,919,DUPUIS W.E.A,1,26.9941297,-80.5737674,2,31,0,1,3
840,25,920,EGLIN A.F.B.,1,30.4264141,-86.7556245,3,27,0,1,3
840,25,921,ST VINCENT I,1,29.6796829,-85.2152920,3,27,0,1,3
840,25,922,CHASSAHOWITZ,1,28.6793707,-82.5663679,2,31,0,1,3
840,25,923,SANTA ROSA GUIS,0,30.3308940,-87.2953680,3,27,0,1,3
840,25,925,MERRITT ISLAND 2,0,28.7856862,-80.8008270,2,31,0,1,3
840,27,001,HARRIETTS BL,1,30.8733817,-81.5755079,3,27,0,1,1
840,27,002,OKEFENOKEE,0,30.7054907,-82.0685039,3,27,0,1,1
840,27,003,DARIEN,1,31.3641465,-81.4181496,3,27,0,1,1
840,27,004,STOCKTON,1,30.9276387,-83.0293039,3,27,0,1,1
840,27,005,BAXLEY,1,31.9696201,-82.3558447,4,27,0,1,1
840,27,006,FOWLSTOWN,1,30.8199147,-84.5234609,4,27,0,1,1
840,27,007,FITZGERALD,1,31.7059705,-83.2438622,4,27,0,1,1
840,27,008,EVERETT CITY,1,31.3917301,-81.6431740,3,27,0,1,1
840,27,009,COURTHOUSE,1,31.8866376,-84.9734875,4,27,0,1,1
840,27,010,CUTHBERT,1,31.7456477,-84.7198949,4,27,0,1,1
840,27,011,GUYTON,0,32.3437127,-81.3595879,3,27,0,1,1
840,27,012,LYONS,0,32.1082297,-82.3706809,4,27,0,1,1
840,27,013,WRIGHTSVILLE,1,32.7366314,-82.7652865,4,27,0,1,1
840,27,014,HAWKINSVILLE,1,32.3986852,-83.4524425,4,27,0,1,1
840,27,015,FORSYTH,1,33.0058447,-83.9907256,11,29,0,1,1
840,27,016,CREST,1,32.9365857,-84.4948117,11,29,0,1,1
840,27,017,WAYCROSS,0,31.1987087,-82.2305739,3,27,0,1,1
840,27,018,NASHVILLE,1,31.2120310,-83.2572724,4,27,0,1,1
840,27,019,LINCOLNTON,1,33.7890197,-82.4803579,11,29,0,1,1
840,27,020,MAXEYS,1,33.7540376,-83.1735057,11,29,0,1,1
840,27,021,NEWTON,1,31.2906127,-84.4058069,4,27,0,1,1
840,27,022,HOLLONVILLE,0,33.1819087,-84.4813689,11,29,0,1,1
840,27,023,FAIRPLAY,0,33.6355697,-84.8850949,11,29,0,1,1
840,27,024,ATHENS,1,34.0324127,-83.3156813,11,29,0,1,1
840,27,025,COTTON,1,31.1234736,-84.0731922,4,27,0,1,1
840,27,026,OAKMAN,1,34.5664150,-84.7282157,13,28,0,1,1
840,27,027,CARTERSVILLE,1,34.0545254,-84.7868559,11,28,0,1,1
840,27,028,HENDERSON,1,32.3776397,-83.7887419,4,27,0,1,1
840,27,029,DOLES,1,31.6113295,-83.9135034,4,27,0,1,1
840,27,030,BALDWIN,1,34.4948364,-83.5415723,11,29,0,1,1
